EJERCICIO,programa,componente,incentivo,uni_admin,cve_presupuestal,beneficiario,monto_federal_aportado,tipo_cobertura,zona,entidad,cve_ent,municipio,cve_mun,localidad,cve_loc,cve_inegi,fecha_ini,fechar_ter,tipo_apoyo,direccion,tipodecomite,PESQUERIA,rnpa,RNPA_disponible,entidad_comite,cobertura_comite,pesqueria_estandar,clasificacion_cn,ID_ben
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,PRODUCTORES MICHOACANOS DE TILAPIA AC,458000,LOCAL,PACIFICO SUR,MICHOACAN,16,LAZARO CARDENAS,16052,CIUDAD LAZARO CARDENAS,160520001,160520001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Palisandro 51 Col. Santa Fe Ciudad Morelia Edo. Michoacan C.P. 58128,ESTATAL,TILAPIA,NA,No Disponible,MICHOACAN,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,PRODUCTORES MICHOACANOS DE TILAPIA AC-XX-XX-160520001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,COMITE SISTEMA PRODUCTO TILAPIA TABASCO AC,146000,LOCAL,GOLFO DE MEXICO,TABASCO,27,EMILIANO ZAPATA,27007,EMILIANO ZAPATA,270070001,270070001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Carretera Jalapa - Villahermosa S/N Col. Jalapa Ciudad Localidad Edo. Tabasco C.P. 86850,ESTATAL,TILAPIA,NA,No Disponible,TABASCO,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA TABASCO AC-XX-XX-270070001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA DEL ESTADO DE MEXICO AC,456000,LOCAL,AGUAS INTERIORES,MEXICO,15,TEJUPILCO,15082,TEJUPILCO DE HIDALGO,150820001,150820001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Boulevard De Los Planetas S/N Col. El Sol Ciudad Localidad Edo. Edo. Mexico C.P. 51412,ESTATAL,TILAPIA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA DEL ESTADO DE MEXICO AC-XX-XX-150820001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,OSTRICULTORES DE BAJA CALIFORNIA AC,455000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,SAN QUINTIN,20010857,20010857,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Leona Vicario 315 Col. Nuevo Baja California Ciudad Localidad Edo. Baja California C.P. 22930,ESTATAL,OSTION,NA,No Disponible,BAJA CALIFORNIA,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,OSTRICULTORES DE BAJA CALIFORNIA AC-XX-XX-020010857
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,PRODUCTORES DE TILAPIA DE NUEVO LEON AC,170000,LOCAL,AGUAS INTERIORES,NUEVO LEON,19,CADEREYTA JIMENEZ,19009,CADEREYTA JIMENEZ,190090001,190090001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Hidalgo 409 Col.  Ciudad  Edo. Nuevo Leon C.P. ,ESTATAL,TILAPIA,NA,No Disponible,NUEVO LEON,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,PRODUCTORES DE TILAPIA DE NUEVO LEON AC-XX-XX-190090001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO CAMARON TABASCO AC,275000,LOCAL,GOLFO DE MEXICO,TABASCO,27,CARDENAS,27002,CARDENAS,270020027,270020027, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Ave 7 Valles 4748 Col. Valle Alto Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80050,ESTATAL,CAMARON DE CULTIVO,NA,No Disponible,TABASCO,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO CAMARON TABASCO AC-XX-XX-270020027
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC,245900,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,REGIONAL,ABULON,NA,No Disponible,NA,NACIONAL,ABULONES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC-XX-XX-020010001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE SISTEMA PRODUCTO TILAPIA TABASCO AC,181000,LOCAL,GOLFO DE MEXICO,TABASCO,27,JALAPA,27009,JALAPA,270090001,270090001,11/15/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Carretera Jalapa - Villahermosa # S/N Colonia Jalapa C.P. 86850 Jalapa, Tabasco.",ESTATAL,TILAPIA,NA,No Disponible,TABASCO,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA TABASCO AC-XX-XX-270090001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO JAIBA EN SINALOA AC,426000,LOCAL,PACIFICO NORTE,SINALOA,25,GUASAVE,25011,GUASAVE,250110001,250110001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Sin Nombre S/N Col. El Cerro Cabezon Ciudad Localidad Edo. Sinaloa C.P. 81118,ESTATAL,JAIBA,NA,No Disponible,SINALOA,ESTATAL,JAIBAS,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO JAIBA EN SINALOA AC-XX-XX-250110001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DEL ESTADO DE MORELOS AC,521000,LOCAL,AGUAS INTERIORES,MORELOS,17,AYALA,17004,CHINAMECA,170040008,170040008, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,-,ESTATAL,PECES DE ORNATO,NA,No Disponible,MORELOS,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DEL ESTADO DE MORELOS AC-XX-XX-170040008
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION ESPECIE PRODUCTO TRUCHA PARA EL ESTADO DE PUEBLA AC,471000,LOCAL,AGUAS INTERIORES,PUEBLA,21,PUEBLA,21114,HEROICA PUEBLA DE ZARAGOZA,211140001,211140001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Hidalgo 2107 Col. San Diego Ciudad San Pedro Cholula Edo. Puebla C.P. 72755,ESTATAL,TRUCHA,NA,No Disponible,PUEBLA,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,ASOCIACION ESPECIE PRODUCTO TRUCHA PARA EL ESTADO DE PUEBLA AC-XX-XX-211140001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA EN SAN LUIS POTOSI AC,895000,LOCAL,AGUAS INTERIORES,SAN LUIS POTOSI,24,SAN LUIS POTOSI,24028,SAN LUIS POTOSI,240280001,240280001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cordillera Del Marquez 161 C Col. Lomas 4A Seccion Ciudad San Luis Potosi Edo. San Luis Potosi C.P. 78216,ESTATAL,TILAPIA,NA,No Disponible,SAN LUIS POTOSI,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA EN SAN LUIS POTOSI AC-XX-XX-240280001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC,536000,LOCAL,PACIFICO SUR,MICHOACAN,16,SAHUAYO,16076,SAHUAYO DE MORELOS,160760001,160760001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Aeropuerto 6 Col. J. Trinidad Barragan Ciudad Sahuayo De Morelos Edo. Michoacan C.P. 59020,ESTATAL,BAGRE,NA,No Disponible,MICHOACAN,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC-XX-XX-160760001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,SISTEMA PRODUCTO TILAPIA AGUASCALIENTES AC,328000,LOCAL,AGUAS INTERIORES,AGUASCALIENTES,1,CALVILLO,1003,CALVILLO,10030001,10030001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Prolongacion Cuauhtemoc 102 Col. Arroyo Ojocalientillo Ciudad Localidad Edo. Aguascalientes C.P. 20852,ESTATAL,TILAPIA,NA,No Disponible,AGUASCALIENTES,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TILAPIA AGUASCALIENTES AC-XX-XX-010030001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,SISTEMA PRODUCTO TRUTICOLA DE VERACRUZ AC,570000,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,XALAPA,30087,XALAPA-ENRIQUEZ,300870001,300870001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Hortencia 3 Col. Adalberto Tejeda Ciudad Xalapa-Enriquez Edo. Veracruz C.P. 91070,ESTATAL,TRUCHA,NA,No Disponible,VERACRUZ,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TRUTICOLA DE VERACRUZ AC-XX-XX-300870001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC,305000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,MATAMOROS,28022,HEROICA MATAMOROS,280220001,280220001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Segunda 500 C Col. Lucero Ciudad Heroica Matamoros Edo. Tamaulipas C.P. 87350,ESTATAL,CAMARON RIBERA,NA,No Disponible,NA,OTROS,CAMARONES,CADENAS PRODUCTIVAS,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC-XX-XX-280220001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC,431234.68,LOCAL,AGUAS INTERIORES,PUEBLA,21,HUEYTAMALCO,21076,HUEYTAMALCO,210760001,210760001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Dom. Conocido En Lomonateno Grande Sn Col. Hueytamalco Ciudad Localidad Edo. Puebla C.P. 73580,ESTATAL,TILAPIA,NA,No Disponible,PUEBLA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC-XX-XX-210760001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,TRUTICOLA ROCHI AC,548999.99,LOCAL,AGUAS INTERIORES,CHIHUAHUA,8,GUACHOCHI,8027,GUACHOCHI,80270001,80270001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Lote 6 Manzana 31 0 Col. Guachochi Centro Ciudad Localidad Edo. Chihuahua C.P. 33180,ESTATAL,TRUCHA,803000280,Disponible,NA,POR DEFINIR,TRUCHAS,CADENAS PRODUCTIVAS,TRUTICOLA ROCHI AC-TRUTICOLA ROCHI AC-0803000280-080270001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC,329000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,MATAMOROS,28022,HEROICA MATAMOROS,280220001,280220001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Segunda 500 C Col. Lucero Ciudad Heroica Matamoros Edo. Tamaulipas C.P. 87350,ESTATAL,CAMARON RIBERA,NA,No Disponible,NA,OTROS,CAMARONES,CADENAS PRODUCTIVAS,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC-XX-XX-280220001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC,184000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001,11/14/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Manuel M. Dieguez # 2240 Colonia los olivos C.P. 23040 La Paz, Baja California Sur.",ESTATAL,ESCAMA MARINA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC-XX-XX-030030001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,LANGOSTEROS UNIDOS DE BAJA CALIFORNIA AC,395000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Soto 283 Col. Granados Ciudad Ensenada Edo. Baja California C.P. 22840,ESTATAL,LANGOSTA,NA,No Disponible,BAJA CALIFORNIA,ESTATAL,LANGOSTAS,CADENAS PRODUCTIVAS,LANGOSTEROS UNIDOS DE BAJA CALIFORNIA AC-XX-XX-020010001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,COMITE SISTEMA PRODUCTO JAIBA DE TAMAULIPAS AC,382000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,SAN FERNANDO,28035,SAN FERNANDO,280350001,280350001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Allende 919 Col. Benito Juarez Ciudad Reynosa Edo. Tamaulipas C.P. 88790,ESTATAL,JAIBA,NA,No Disponible,TAMAULIPAS,ESTATAL,JAIBAS,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO JAIBA DE TAMAULIPAS AC-XX-XX-280350001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CONSEJO NACIONAL DEL BAGRE AC,1920241,LOCAL,AGUAS INTERIORES,SAN LUIS POTOSI,24,CIUDAD VALLES,24013,CIUDAD VALLES,240130001,240130001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Remolino 708 Col.  Ciudad  Edo. San Luis Potosi C.P. ,NACIONAL,BAGRE,NA,No Disponible,NA,NACIONAL,BAGRES,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DEL BAGRE AC-XX-XX-240130001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC,181000,LOCAL,AGUAS INTERIORES,TLAXCALA,29,SAN JERONIMO ZACUALPAN,29051,SAN JERONIMO ZACUALPAN,290510001,290510001,11/14/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. 5 de Mayo # 26 Colonia San Jerónimo Zacualpan C.P. 90738 San Jeronimo Zacualpan, Tlaxcala.",ESTATAL,TILAPIA,2901002523,Disponible,TLAXCALA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-2901002523-290510001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO DEL CAMARON EN TAMAULIPAS AC,217000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,TAMPICO,28038,TAMPICO,280380001,280380001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Belisario Dominguez 1016 Col. Volantin Ciudad Tampico Edo. Tamaulipas C.P. 89199,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,TAMAULIPAS,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,CONSEJO DEL CAMARON EN TAMAULIPAS AC-XX-XX-280380001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CAMARON DE CULTIVO DE NAYARIT AC,624550,LOCAL,PACIFICO NORTE,NAYARIT,18,ACAPONETA,18001,ACAPONETA,180010001,180010001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Matamoro Poniente 13 Col.  Ciudad  Edo. Nayarit C.P. ,ESTATAL,CAMARON CULTIVO,NA,No Disponible,NAYARIT,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CAMARON DE CULTIVO DE NAYARIT AC-XX-XX-180010001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO TRUCHA MEXIQUENSE AC,588200,LOCAL,AGUAS INTERIORES,MEXICO,15,TEJUPILCO,15082,TEJUPILCO DE HIDALGO,150820001,150820001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Truchas,  Manzana 5, Lote 1 Sin Nemero Col. Miranda Ciudad Villa Nicolas Romero Edo. Edo. Mexico C.P. 54430",ESTATAL,TRUCHA,NA,No Disponible,MEXICO,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TRUCHA MEXIQUENSE AC-XX-XX-150820001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA NAYARIT AC,395549.04,LOCAL,PACIFICO NORTE,NAYARIT,18,TEPIC,18017,TEPIC,180170001,180170001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. La Paz 1 Col. Pueblo Nuevo Ciudad Xalisco Edo. Nayarit C.P. 63784,ESTATAL,TILAPIA,NA,No Disponible,NAYARIT,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA NAYARIT AC-XX-XX-180170001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PESCADORES DE CAMARON RIBERENOS EN SINALOA AC,740000,LOCAL,PACIFICO NORTE,SINALOA,25,MAZATLAN,25012,MAZATLAN,250120001,250120001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Circuito Villa Lagunas 2941 Col. Villas Del Rio Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80050,ESTATAL,CAMARON DE RIBERA,NA,No Disponible,SINALOA,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,ASOCIACION DE PESCADORES DE CAMARON RIBERENOS EN SINALOA AC-XX-XX-250120001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,ASOCIACION ESPECIE PRODUCTO TRUCHA PARA EL ESTADO DE PUEBLA AC,36160,LOCAL,AGUAS INTERIORES,PUEBLA,21,AMIXTLAN,21014,AMIXTLAN,210140001,210140001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Hidalgo 2107 Col. San Diego Ciudad San Pedro Cholula Edo. Puebla C.P. 72755,ESTATAL,TRUCHA,NA,No Disponible,PUEBLA,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,ASOCIACION ESPECIE PRODUCTO TRUCHA PARA EL ESTADO DE PUEBLA AC-XX-XX-210140001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC,997000,LOCAL,PACIFICO NORTE,SINALOA,25,MAZATLAN,25012,MAZATLAN,250120001,250120001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cerrada Tabachines 125 Col. Arboledas Ii Ciudad Mazatlan Edo. Sinaloa C.P. 82132,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,NA,POR DEFINIR,CAMARONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC-XX-XX-250120001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONSEJO NACIONAL DE LA INDUSTRIA DE LA TRUCHA AC,211111,LOCAL,AGUAS INTERIORES,PUEBLA,21,SAN PEDRO CHOLULA,21140,CHOLULA DE RIVADAVIA,211400001,211400001, 8/20/2019,11/29/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Hidalgo 2107 Col. San Cristobal Tepontla Ciudad San Pedro Cholula Edo. Puebla C.P. 72765.,NACIONAL,TRUCHA,NA,No Disponible,NA,NACIONAL,TRUCHAS,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DE LA INDUSTRIA DE LA TRUCHA AC-XX-XX-211400001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CESP TILAPIA AC,187000,LOCAL,PACIFICO NORTE,SONORA,26,HERMOSILLO,26030,HERMOSILLO,260300001,260300001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Jesus Garcia 3 Col. Hermosillo Centro Ciudad Hermosillo Edo. Sonora C.P. 83000,ESTATAL,TILAPIA,NA,No Disponible,NA,POR DEFINIR,ESCAMA,CADENAS PRODUCTIVAS,CESP TILAPIA AC-XX-XX-260300001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CONSEJO DEL CAMARON EN TAMAULIPAS AC,190000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,TAMPICO,28038,TAMPICO,280380001,280380001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Belisario Dominguez 1016 Col. Volantin Ciudad Tampico Edo. Tamaulipas C.P. 89199,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,TAMAULIPAS,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,CONSEJO DEL CAMARON EN TAMAULIPAS AC-XX-XX-280380001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC,356700,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,REGIONAL,ABULON,NA,No Disponible,NA,NACIONAL,ABULONES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC-XX-XX-020010001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO LANGOSTA DE BAJA CALIFORNIA SUR AC,248408.21,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Marcelo Rubio 2945 Col. Pueblo Nuevo Ciudad La Paz Edo. Baja California Sur C.P. 23060,ESTATAL,LANGOSTA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,LANGOSTAS,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO LANGOSTA DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
