NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,year
TABASCO,CENTRO,TOCOAL,27,270040170,27004,21600,3,bienpesca,BIENPESCA,2022
BAJA CALIFORNIA SUR,LA PAZ,TODOS SANTOS,03,030030003,03003,655200,91,bienpesca,BIENPESCA,2020
BAJA CALIFORNIA SUR,LA PAZ,TODOS SANTOS,03,030030003,03003,655200,91,bienpesca,BIENPESCA,2021
BAJA CALIFORNIA SUR,LA PAZ,TODOS SANTOS,03,030030003,03003,648000,90,bienpesca,BIENPESCA,2022
SONORA,HUATABAMPO,TOJAHUI,26,260330122,26033,7200,1,bienpesca,BIENPESCA,2020
SONORA,HUATABAMPO,TOJAHUI,26,260330122,26033,7200,1,bienpesca,BIENPESCA,2021
SONORA,HUATABAMPO,TOJAHUI,26,260330122,26033,7200,1,bienpesca,BIENPESCA,2022
QUERETARO,TOLIMAN,TOLIMAN,22,220180001,22018,115200,16,bienpesca,BIENPESCA,2020
QUERETARO,TOLIMAN,TOLIMAN,22,220180001,22018,115200,16,bienpesca,BIENPESCA,2021
QUERETARO,TOLIMAN,TOLIMAN,22,220180001,22018,115200,16,bienpesca,BIENPESCA,2022
ESTADO DE MEXICO,TOLUCA,TOLUCA DE LERDO,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
QUINTANA ROO,OTHON P. BLANCO,TOMAS RODRIGUEZ,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
QUINTANA ROO,OTHON P. BLANCO,TOMAS RODRIGUEZ,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
QUINTANA ROO,OTHON P. BLANCO,TOMAS RODRIGUEZ,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
JALISCO,TOMATLAN,TOMATLAN,14,141000001,14100,907200,126,bienpesca,BIENPESCA,2020
JALISCO,TOMATLAN,TOMATLAN,14,141000001,14100,878400,122,bienpesca,BIENPESCA,2021
JALISCO,TOMATLAN,TOMATLAN,14,141000001,14100,648000,90,bienpesca,BIENPESCA,2022
VERACRUZ,AGUA DULCE,TONALA,NA,NA,NA,1612800,224,bienpesca,BIENPESCA,2020
VERACRUZ,AGUA DULCE,TONALA,NA,NA,NA,1620000,225,bienpesca,BIENPESCA,2021
VERACRUZ,AGUA DULCE,TONALA,NA,NA,NA,1605600,223,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,TONALA,07,070970001,07097,11793600,1638,bienpesca,BIENPESCA,2020
CHIAPAS,TONALA,TONALA,07,070970001,07097,14320800,1989,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,TONALA,07,070970001,07097,13154400,1827,bienpesca,BIENPESCA,2022
JALISCO,TONALA,TONALA,14,141010001,14101,14400,2,bienpesca,BIENPESCA,2020
JALISCO,TONALA,TONALA,14,141010001,14101,7200,1,bienpesca,BIENPESCA,2021
JALISCO,TONALA,TONALA,14,141010001,14101,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,TONALA [CERESO],07,070971225,07097,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,TONALA [CERESO],07,070971225,07097,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ,XICO,TONALACO,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2020
VERACRUZ,XICO,TONALACO,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2021
VERACRUZ,XICO,TONALACO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
VERACRUZ,SAN ANDRES TUXTLA,TONALAPAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
VERACRUZ,SAN ANDRES TUXTLA,TONALAPAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,SAN ANDRES TUXTLA,TONALAPAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
SAN LUIS POTOSI,TAMPAMOLON CORONA,TONATICO,24,240390098,24039,237600,33,bienpesca,BIENPESCA,2020
SAN LUIS POTOSI,TAMPAMOLON CORONA,TONATICO,24,240390098,24039,237600,33,bienpesca,BIENPESCA,2021
SAN LUIS POTOSI,TAMPAMOLON CORONA,TONATICO,24,240390098,24039,230400,32,bienpesca,BIENPESCA,2022
JALISCO,TONILA,TONILA,14,141030001,14103,14400,2,bienpesca,BIENPESCA,2020
JALISCO,TONILA,TONILA,14,141030001,14103,14400,2,bienpesca,BIENPESCA,2021
JALISCO,TONILA,TONILA,14,141030001,14103,14400,2,bienpesca,BIENPESCA,2022
SINALOA,AHOME,TOPOLOBAMPO,25,250010240,25001,2484000,345,bienpesca,BIENPESCA,2020
SINALOA,AHOME,TOPOLOBAMPO,25,250010240,25001,2527200,351,bienpesca,BIENPESCA,2021
SINALOA,AHOME,TOPOLOBAMPO,25,250010240,25001,2412000,335,bienpesca,BIENPESCA,2022
SINALOA,AHOME,TOPOLOBAMPO,25,250010240,25001,648750,346,bienpesca,BIENPESCA,2023
SINALOA,AHOME,TOPOLOBAMPO [PARQUE INDUSTRIAL],NA,NA,NA,14400,2,bienpesca,BIENPESCA,2020
SINALOA,AHOME,TOPOLOBAMPO [PARQUE INDUSTRIAL],NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
SINALOA,AHOME,TOPOLOBAMPO [PARQUE INDUSTRIAL],NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
SINALOA,AHOME,TOPOLOBAMPO [PARQUE INDUSTRIAL],NA,NA,NA,3750,2,bienpesca,BIENPESCA,2023
CHIAPAS,PIJIJIAPAN,TOPON,07,070690053,07069,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,PIJIJIAPAN,TOPON,07,070690053,07069,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,PIJIJIAPAN,TOPON,07,070690053,07069,7200,1,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO DE LA BOLA,27,270110028,27011,151200,21,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO DE LA BOLA,27,270110028,27011,151200,21,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO DE LA BOLA,27,270110028,27011,151200,21,bienpesca,BIENPESCA,2022
TAMAULIPAS,ALTAMIRA,TORNO LARGO,28,280030232,28003,331200,46,bienpesca,BIENPESCA,2020
TAMAULIPAS,ALTAMIRA,TORNO LARGO,28,280030232,28003,316800,44,bienpesca,BIENPESCA,2021
TAMAULIPAS,ALTAMIRA,TORNO LARGO,28,280030232,28003,208800,29,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION (EL GUIRAL),27,270110291,27011,144000,20,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION (EL GUIRAL),27,270110291,27011,144000,20,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION (EL GUIRAL),27,270110291,27011,144000,20,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION A (BENITO JUAREZ),27,270110029,27011,28800,4,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION A (BENITO JUAREZ),27,270110029,27011,28800,4,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION A (BENITO JUAREZ),27,270110029,27011,28800,4,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION B,27,270110295,27011,7200,1,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION B,27,270110295,27011,7200,1,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO LARGO 1RA. SECCION B,27,270110295,27011,7200,1,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO LARGO 2DA. SECCION,27,270110030,27011,158400,22,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO LARGO 2DA. SECCION,27,270110030,27011,158400,22,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO LARGO 2DA. SECCION,27,270110030,27011,144000,20,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TORNO LARGO 3RA. SECCION,27,270110296,27011,14400,2,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TORNO LARGO 3RA. SECCION,27,270110296,27011,14400,2,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TORNO LARGO 3RA. SECCION,27,270110296,27011,14400,2,bienpesca,BIENPESCA,2022
TABASCO,CENTRO,TORNO LARGO 3RA. SECCION (SABANILLA),27,270040173,27004,21600,3,bienpesca,BIENPESCA,2020
TABASCO,CENTRO,TORNO LARGO 3RA. SECCION (SABANILLA),27,270040173,27004,21600,3,bienpesca,BIENPESCA,2021
TABASCO,CENTRO,TORNO LARGO 3RA. SECCION (SABANILLA),27,270040173,27004,21600,3,bienpesca,BIENPESCA,2022
VERACRUZ,SAN ANDRES TUXTLA,TORO PRIETO,NA,NA,NA,244800,34,bienpesca,BIENPESCA,2020
VERACRUZ,SAN ANDRES TUXTLA,TORO PRIETO,NA,NA,NA,244800,34,bienpesca,BIENPESCA,2021
VERACRUZ,SAN ANDRES TUXTLA,TORO PRIETO,NA,NA,NA,244800,34,bienpesca,BIENPESCA,2022
SONORA,HUATABAMPO,TOROCOBA,26,260330089,26033,43200,6,bienpesca,BIENPESCA,2020
SONORA,HUATABAMPO,TOROCOBA,26,260330089,26033,43200,6,bienpesca,BIENPESCA,2021
SONORA,HUATABAMPO,TOROCOBA,26,260330089,26033,43200,6,bienpesca,BIENPESCA,2022
SINALOA,AHOME,TORTUGAS DOS,NA,NA,NA,1875,1,bienpesca,BIENPESCA,2023
VERACRUZ,ISLA,TOTOLOCHE,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2020
VERACRUZ,ISLA,TOTOLOCHE,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2021
VERACRUZ,ISLA,TOTOLOCHE,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2022
OAXACA,TOTONTEPEC VILLA DE MORELOS,TOTONTEPEC VILLA DE MORELOS,20,205540001,20554,7200,1,bienpesca,BIENPESCA,2020
OAXACA,TOTONTEPEC VILLA DE MORELOS,TOTONTEPEC VILLA DE MORELOS,20,205540001,20554,7200,1,bienpesca,BIENPESCA,2021
OAXACA,TOTONTEPEC VILLA DE MORELOS,TOTONTEPEC VILLA DE MORELOS,20,205540001,20554,7200,1,bienpesca,BIENPESCA,2022
JALISCO,TOTOTLAN,TOTOTLAN,14,141050001,14105,21600,3,bienpesca,BIENPESCA,2020
JALISCO,TOTOTLAN,TOTOTLAN,14,141050001,14105,14400,2,bienpesca,BIENPESCA,2021
JALISCO,TOTOTLAN,TOTOTLAN,14,141050001,14105,14400,2,bienpesca,BIENPESCA,2022
ESTADO DE MEXICO,NICOLAS ROMERO,TRANSFIGURACION,NA,NA,NA,100800,14,bienpesca,BIENPESCA,2020
ESTADO DE MEXICO,NICOLAS ROMERO,TRANSFIGURACION,NA,NA,NA,100800,14,bienpesca,BIENPESCA,2021
ESTADO DE MEXICO,NICOLAS ROMERO,TRANSFIGURACION,NA,NA,NA,93600,13,bienpesca,BIENPESCA,2022
OAXACA,SAN PEDRO TAPANATEPEC,TREJO,20,203270023,20327,21600,3,bienpesca,BIENPESCA,2020
OAXACA,SAN PEDRO TAPANATEPEC,TREJO,20,203270023,20327,21600,3,bienpesca,BIENPESCA,2021
OAXACA,SAN PEDRO TAPANATEPEC,TREJO,20,203270023,20327,21600,3,bienpesca,BIENPESCA,2022
TABASCO,HUIMANGUILLO,TRES BOCAS 1RA. SECCION,27,270080097,27008,7200,1,bienpesca,BIENPESCA,2021
TABASCO,HUIMANGUILLO,TRES BOCAS 1RA. SECCION,27,270080097,27008,7200,1,bienpesca,BIENPESCA,2022
TABASCO,CENTLA,TRES BRAZOS,27,270030059,27003,122400,17,bienpesca,BIENPESCA,2020
TABASCO,CENTLA,TRES BRAZOS,27,270030059,27003,122400,17,bienpesca,BIENPESCA,2021
TABASCO,CENTLA,TRES BRAZOS,27,270030059,27003,122400,17,bienpesca,BIENPESCA,2022
VERACRUZ,CATEMACO,TRES DE MAYO,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
VERACRUZ,CATEMACO,TRES DE MAYO,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,CATEMACO,TRES DE MAYO,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
SINALOA,GUASAVE,TRES DE MAYO (NOMBRE FEO),25,250110176,25011,7200,1,bienpesca,BIENPESCA,2020
SINALOA,GUASAVE,TRES DE MAYO (NOMBRE FEO),25,250110176,25011,7200,1,bienpesca,BIENPESCA,2021
SINALOA,GUASAVE,TRES DE MAYO (NOMBRE FEO),25,250110176,25011,1875,1,bienpesca,BIENPESCA,2023
VERACRUZ,TAMIAHUA,TRES GARANTIAS,NA,NA,NA,79200,11,bienpesca,BIENPESCA,2020
VERACRUZ,TAMIAHUA,TRES GARANTIAS,NA,NA,NA,136800,19,bienpesca,BIENPESCA,2021
VERACRUZ,TAMIAHUA,TRES GARANTIAS,NA,NA,NA,129600,18,bienpesca,BIENPESCA,2022
TABASCO,EMILIANO ZAPATA,TRES LETRAS,27,270070078,27007,43200,6,bienpesca,BIENPESCA,2020
TABASCO,EMILIANO ZAPATA,TRES LETRAS,27,270070078,27007,43200,6,bienpesca,BIENPESCA,2021
TABASCO,EMILIANO ZAPATA,TRES LETRAS,27,270070078,27007,43200,6,bienpesca,BIENPESCA,2022
VERACRUZ,TEMPOAL,TRES PALMAS,NA,NA,NA,331200,46,bienpesca,BIENPESCA,2020
VERACRUZ,TEMPOAL,TRES PALMAS,NA,NA,NA,331200,46,bienpesca,BIENPESCA,2021
VERACRUZ,TEMPOAL,TRES PALMAS,NA,NA,NA,309600,43,bienpesca,BIENPESCA,2022
GUERRERO,ACAPULCO DE JUAREZ,TRES PALOS,12,120010166,12001,374400,52,bienpesca,BIENPESCA,2020
GUERRERO,ACAPULCO DE JUAREZ,TRES PALOS,12,120010166,12001,374400,52,bienpesca,BIENPESCA,2021
GUERRERO,ACAPULCO DE JUAREZ,TRES PALOS,12,120010166,12001,360000,50,bienpesca,BIENPESCA,2022
CHIAPAS,COPAINALA,TRES PICOS,07,070210083,07021,108000,15,bienpesca,BIENPESCA,2020
CHIAPAS,COPAINALA,TRES PICOS,07,070210083,07021,108000,15,bienpesca,BIENPESCA,2021
CHIAPAS,COPAINALA,TRES PICOS,07,070210083,07021,108000,15,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,TRES PICOS,07,070970017,07097,381600,53,bienpesca,BIENPESCA,2020
CHIAPAS,TONALA,TRES PICOS,07,070970017,07097,381600,53,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,TRES PICOS,07,070970017,07097,367200,51,bienpesca,BIENPESCA,2022
CAMPECHE,CARMEN,TRES VALLES,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
CAMPECHE,CARMEN,TRES VALLES,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,TRES VALLES,TRES VALLES,NA,NA,NA,172800,24,bienpesca,BIENPESCA,2020
VERACRUZ,TRES VALLES,TRES VALLES,NA,NA,NA,194400,27,bienpesca,BIENPESCA,2021
VERACRUZ,TRES VALLES,TRES VALLES,NA,NA,NA,144000,20,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TRINIDAD Y CATALINA 1RA. SECCION,27,270110032,27011,158400,22,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TRINIDAD Y CATALINA 1RA. SECCION,27,270110032,27011,158400,22,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TRINIDAD Y CATALINA 1RA. SECCION,27,270110032,27011,158400,22,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TRINIDAD Y CATALINA 2DA. SECCION,27,270110280,27011,288000,40,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TRINIDAD Y CATALINA 2DA. SECCION,27,270110280,27011,288000,40,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TRINIDAD Y CATALINA 2DA. SECCION,27,270110280,27011,288000,40,bienpesca,BIENPESCA,2022
TABASCO,JONUTA,TRINIDAD Y CATALINA 3RA. SECCION,27,270110298,27011,194400,27,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TRINIDAD Y CATALINA 3RA. SECCION,27,270110298,27011,194400,27,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TRINIDAD Y CATALINA 3RA. SECCION,27,270110298,27011,194400,27,bienpesca,BIENPESCA,2022
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,TRONCONES (EMILIANO ZAPATA),12,120680154,12068,7200,1,bienpesca,BIENPESCA,2020
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,TRONCONES (EMILIANO ZAPATA),12,120680154,12068,7200,1,bienpesca,BIENPESCA,2021
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,TRONCONES (EMILIANO ZAPATA),12,120680154,12068,7200,1,bienpesca,BIENPESCA,2022
HIDALGO,TULA DE ALLENDE,TULA DE ALLENDE,13,130760001,13076,28800,4,bienpesca,BIENPESCA,2020
HIDALGO,TULA DE ALLENDE,TULA DE ALLENDE,13,130760001,13076,28800,4,bienpesca,BIENPESCA,2021
HIDALGO,TULA DE ALLENDE,TULA DE ALLENDE,13,130760001,13076,28800,4,bienpesca,BIENPESCA,2022
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO,13,130770001,13077,7200,1,bienpesca,BIENPESCA,2020
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO,13,130770001,13077,7200,1,bienpesca,BIENPESCA,2021
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO,13,130770001,13077,7200,1,bienpesca,BIENPESCA,2022
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO DE BRAVO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2020
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO DE BRAVO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
HIDALGO,TULANCINGO DE BRAVO,TULANCINGO DE BRAVO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
QUINTANA ROO,TULUM,TULUM,23,230090001,23009,165600,23,bienpesca,BIENPESCA,2020
QUINTANA ROO,TULUM,TULUM,23,230090001,23009,158400,22,bienpesca,BIENPESCA,2021
QUINTANA ROO,TULUM,TULUM,23,230090001,23009,136800,19,bienpesca,BIENPESCA,2022
MICHOACAN,TUMBISCATIO,TUMBISCATIO,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2020
MICHOACAN,TUMBISCATIO,TUMBISCATIO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TUMBO CHINAL,27,270110221,27011,43200,6,bienpesca,BIENPESCA,2020
TABASCO,JONUTA,TUMBO CHINAL,27,270110221,27011,43200,6,bienpesca,BIENPESCA,2021
TABASCO,JONUTA,TUMBO CHINAL,27,270110221,27011,43200,6,bienpesca,BIENPESCA,2022
YUCATAN,TUNKAS,TUNKAS,31,310970001,31097,14400,2,bienpesca,BIENPESCA,2020
YUCATAN,TUNKAS,TUNKAS,31,310970001,31097,14400,2,bienpesca,BIENPESCA,2021
YUCATAN,TUNKAS,TUNKAS,31,310970001,31097,14400,2,bienpesca,BIENPESCA,2022
MICHOACAN,TURICATO,TURICATO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2020
MICHOACAN,TURICATO,TURICATO,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,PIJIJIAPAN,TUTUAN,07,070690160,07069,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,PIJIJIAPAN,TUTUAN,07,070690160,07069,14400,2,bienpesca,BIENPESCA,2021
CHIAPAS,PIJIJIAPAN,TUTUAN,07,070690160,07069,14400,2,bienpesca,BIENPESCA,2022
JALISCO,TUXCUECA,TUXCUECA,14,141070001,14107,597600,83,bienpesca,BIENPESCA,2020
JALISCO,TUXCUECA,TUXCUECA,14,141070001,14107,583200,81,bienpesca,BIENPESCA,2021
JALISCO,TUXCUECA,TUXCUECA,14,141070001,14107,475200,66,bienpesca,BIENPESCA,2022
VERACRUZ,TUXPAN,TUXPAM DE RODRIGUEZ CANO,NA,NA,NA,388800,54,bienpesca,BIENPESCA,2020
VERACRUZ,TUXPAN,TUXPAM DE RODRIGUEZ CANO,NA,NA,NA,964800,134,bienpesca,BIENPESCA,2021
VERACRUZ,TUXPAN,TUXPAM DE RODRIGUEZ CANO,NA,NA,NA,943200,131,bienpesca,BIENPESCA,2022
MICHOACAN,TUXPAN,TUXPAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
MICHOACAN,TUXPAN,TUXPAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
NAYARIT,TUXPAN,TUXPAN,18,180180001,18018,568800,79,bienpesca,BIENPESCA,2020
NAYARIT,TUXPAN,TUXPAN,18,180180001,18018,554400,77,bienpesca,BIENPESCA,2021
NAYARIT,TUXPAN,TUXPAN,18,180180001,18018,432000,60,bienpesca,BIENPESCA,2022
VERACRUZ,TUXPAN,TUXPAN,NA,NA,NA,784800,109,bienpesca,BIENPESCA,2020
VERACRUZ,TUXPAN,TUXPAN,NA,NA,NA,813600,113,bienpesca,BIENPESCA,2021
VERACRUZ,TUXPAN,TUXPAN,NA,NA,NA,612000,85,bienpesca,BIENPESCA,2022
VERACRUZ,TUXPAN,TUXPILLA,NA,NA,NA,57600,8,bienpesca,BIENPESCA,2020
VERACRUZ,TUXPAN,TUXPILLA,NA,NA,NA,57600,8,bienpesca,BIENPESCA,2021
VERACRUZ,TUXPAN,TUXPILLA,NA,NA,NA,43200,6,bienpesca,BIENPESCA,2022
VERACRUZ,TUXTILLA,TUXTILLA,NA,NA,NA,187200,26,bienpesca,BIENPESCA,2020
VERACRUZ,TUXTILLA,TUXTILLA,NA,NA,NA,187200,26,bienpesca,BIENPESCA,2021
VERACRUZ,TUXTILLA,TUXTILLA,NA,NA,NA,187200,26,bienpesca,BIENPESCA,2022
CHIAPAS,TUXTLA CHICO,TUXTLA CHICO,07,071020001,07102,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,TUXTLA CHICO,TUXTLA CHICO,07,071020001,07102,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,TUXTLA CHICO,TUXTLA CHICO,07,071020001,07102,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,07,071010001,07101,43200,6,bienpesca,BIENPESCA,2020
CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,07,071010001,07101,50400,7,bienpesca,BIENPESCA,2021
CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,07,071010001,07101,50400,7,bienpesca,BIENPESCA,2022
CHIAPAS,TUZANTAN,TUZANTAN,07,071030001,07103,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,TUZANTAN,TUZANTAN,07,071030001,07103,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,TUZANTAN,TUZANTAN,07,071030001,07103,7200,1,bienpesca,BIENPESCA,2022
QUERETARO,CADEREYTA DE MONTES,TZIBANTZA,22,220040159,22004,489600,68,bienpesca,BIENPESCA,2020
QUERETARO,CADEREYTA DE MONTES,TZIBANTZA,22,220040159,22004,489600,68,bienpesca,BIENPESCA,2021
QUERETARO,CADEREYTA DE MONTES,TZIBANTZA,22,220040159,22004,489600,68,bienpesca,BIENPESCA,2022
HIDALGO,TECOZAUTLA,TZIDEJHE,13,130590054,13059,194400,27,bienpesca,BIENPESCA,2020
HIDALGO,TECOZAUTLA,TZIDEJHE,13,130590054,13059,194400,27,bienpesca,BIENPESCA,2021
HIDALGO,TECOZAUTLA,TZIDEJHE,13,130590054,13059,187200,26,bienpesca,BIENPESCA,2022
CHIAPAS,TZIMOL,TZIMOL,07,071040001,07104,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,HUIXTLA,TZINACAL (BUENOS AIRES),07,070400115,07040,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,HUIXTLA,TZINACAL (BUENOS AIRES),07,070400115,07040,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,HUIXTLA,TZINACAL (BUENOS AIRES),07,070400115,07040,7200,1,bienpesca,BIENPESCA,2022
MICHOACAN,TZINTZUNTZAN,TZINTZUNTZAN,NA,NA,NA,108000,15,bienpesca,BIENPESCA,2020
MICHOACAN,TZINTZUNTZAN,TZINTZUNTZAN,NA,NA,NA,223200,31,bienpesca,BIENPESCA,2021
MICHOACAN,TZINTZUNTZAN,TZINTZUNTZAN,NA,NA,NA,129600,18,bienpesca,BIENPESCA,2022
QUERETARO,CADEREYTA DE MONTES,TZIQUIA,22,220040119,22004,129600,18,bienpesca,BIENPESCA,2020
QUERETARO,CADEREYTA DE MONTES,TZIQUIA,22,220040119,22004,129600,18,bienpesca,BIENPESCA,2021
QUERETARO,CADEREYTA DE MONTES,TZIQUIA,22,220040119,22004,115200,16,bienpesca,BIENPESCA,2022
MICHOACAN,GABRIEL ZAMORA,TZIRITZICUARO,NA,NA,NA,201600,28,bienpesca,BIENPESCA,2020
MICHOACAN,GABRIEL ZAMORA,TZIRITZICUARO,NA,NA,NA,201600,28,bienpesca,BIENPESCA,2021
MICHOACAN,GABRIEL ZAMORA,TZIRITZICUARO,NA,NA,NA,187200,26,bienpesca,BIENPESCA,2022
CHIAPAS,LA TRINITARIA,TZISCAO,07,070990313,07099,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,LA TRINITARIA,TZISCAO,07,070990313,07099,7200,1,bienpesca,BIENPESCA,2022
YUCATAN,TZUCACAB,TZUCACAB,31,310980001,31098,21600,3,bienpesca,BIENPESCA,2020
YUCATAN,TZUCACAB,TZUCACAB,31,310980001,31098,21600,3,bienpesca,BIENPESCA,2021
YUCATAN,TZUCACAB,TZUCACAB,31,310980001,31098,21600,3,bienpesca,BIENPESCA,2022
CAMPECHE,CAMPECHE,UAYAMON,04,040020068,04002,7200,1,bienpesca,BIENPESCA,2020
CAMPECHE,CAMPECHE,UAYAMON,04,040020068,04002,7200,1,bienpesca,BIENPESCA,2021
CAMPECHE,CAMPECHE,UAYAMON,04,040020068,04002,7200,1,bienpesca,BIENPESCA,2022
YUCATAN,UAYMA,UAYMA,31,310990001,31099,7200,1,bienpesca,BIENPESCA,2020
YUCATAN,UAYMA,UAYMA,31,310990001,31099,7200,1,bienpesca,BIENPESCA,2021
YUCATAN,UAYMA,UAYMA,31,310990001,31099,7200,1,bienpesca,BIENPESCA,2022
YUCATAN,UCU,UCU,31,311000001,31100,7200,1,bienpesca,BIENPESCA,2020
YUCATAN,UCU,UCU,31,311000001,31100,7200,1,bienpesca,BIENPESCA,2021
YUCATAN,UCU,UCU,31,311000001,31100,7200,1,bienpesca,BIENPESCA,2022
YUCATAN,UMAN,UMAN,31,311010001,31101,79200,11,bienpesca,BIENPESCA,2020
YUCATAN,UMAN,UMAN,31,311010001,31101,72000,10,bienpesca,BIENPESCA,2021
YUCATAN,UMAN,UMAN,31,311010001,31101,43200,6,bienpesca,BIENPESCA,2022
OAXACA,SANTA MARIA HUATULCO,UMAR,20,204130143,20413,14400,2,bienpesca,BIENPESCA,2020
OAXACA,SANTA MARIA HUATULCO,UMAR,20,204130143,20413,14400,2,bienpesca,BIENPESCA,2021
OAXACA,SANTA MARIA HUATULCO,UMAR,20,204130143,20413,14400,2,bienpesca,BIENPESCA,2022
MICHOACAN,MORELIA,UMECUARO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
